,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
151,ward,svc_l2,yes,no,yes,no,adnidod,100,16,tangent,no,120,[ 0.584],roc_auc,6.0
152,ward,ridge,yes,no,yes,no,adnidod,100,16,tangent,no,120,[ 0.576],roc_auc,6.0
153,ward,svc_l1,yes,no,yes,no,adnidod,100,17,correlation,no,120,[ 0.59157895],roc_auc,6.0
154,ward,svc_l2,yes,no,yes,no,adnidod,100,17,correlation,no,120,[ 0.66736842],roc_auc,6.0
155,ward,ridge,yes,no,yes,no,adnidod,100,17,correlation,no,120,[ 0.62315789],roc_auc,6.0
156,ward,svc_l1,yes,no,yes,no,adnidod,100,17,partial correlation,no,120,[ 0.50105263],roc_auc,6.0
157,ward,svc_l2,yes,no,yes,no,adnidod,100,17,partial correlation,no,120,[ 0.75368421],roc_auc,6.0
158,ward,ridge,yes,no,yes,no,adnidod,100,17,partial correlation,no,120,[ 0.75789474],roc_auc,6.0
159,ward,svc_l1,yes,no,yes,no,adnidod,100,17,tangent,no,120,[ 0.58736842],roc_auc,6.0
160,ward,svc_l2,yes,no,yes,no,adnidod,100,17,tangent,no,120,[ 0.71368421],roc_auc,6.0
161,ward,ridge,yes,no,yes,no,adnidod,100,17,tangent,no,120,[ 0.70947368],roc_auc,6.0
162,ward,svc_l1,yes,no,yes,no,adnidod,100,18,correlation,no,120,[ 0.54545455],roc_auc,6.0
163,ward,svc_l2,yes,no,yes,no,adnidod,100,18,correlation,no,120,[ 0.52371542],roc_auc,6.0
164,ward,ridge,yes,no,yes,no,adnidod,100,18,correlation,no,120,[ 0.51581028],roc_auc,6.0
165,ward,svc_l1,yes,no,yes,no,adnidod,100,18,partial correlation,no,120,[ 0.47826087],roc_auc,6.0
166,ward,svc_l2,yes,no,yes,no,adnidod,100,18,partial correlation,no,120,[ 0.55928854],roc_auc,6.0
167,ward,ridge,yes,no,yes,no,adnidod,100,18,partial correlation,no,120,[ 0.55928854],roc_auc,6.0
168,ward,svc_l1,yes,no,yes,no,adnidod,100,18,tangent,no,120,[ 0.45256917],roc_auc,6.0
169,ward,svc_l2,yes,no,yes,no,adnidod,100,18,tangent,no,120,[ 0.58498024],roc_auc,6.0
170,ward,ridge,yes,no,yes,no,adnidod,100,18,tangent,no,120,[ 0.58102767],roc_auc,6.0
171,ward,svc_l1,yes,no,yes,no,adnidod,100,19,correlation,no,120,[ 0.52210526],roc_auc,6.0
172,ward,svc_l2,yes,no,yes,no,adnidod,100,19,correlation,no,120,[ 0.72],roc_auc,6.0
173,ward,ridge,yes,no,yes,no,adnidod,100,19,correlation,no,120,[ 0.68842105],roc_auc,6.0
174,ward,svc_l1,yes,no,yes,no,adnidod,100,19,partial correlation,no,120,[ 0.50526316],roc_auc,6.0
175,ward,svc_l2,yes,no,yes,no,adnidod,100,19,partial correlation,no,120,[ 0.60631579],roc_auc,6.0
176,ward,ridge,yes,no,yes,no,adnidod,100,19,partial correlation,no,120,[ 0.60421053],roc_auc,6.0
177,ward,svc_l1,yes,no,yes,no,adnidod,100,19,tangent,no,120,[ 0.48631579],roc_auc,6.0
178,ward,svc_l2,yes,no,yes,no,adnidod,100,19,tangent,no,120,[ 0.62736842],roc_auc,6.0
179,ward,ridge,yes,no,yes,no,adnidod,100,19,tangent,no,120,[ 0.62947368],roc_auc,6.0
180,ward,svc_l1,yes,no,yes,no,adnidod,100,20,correlation,no,120,[ 0.67173913],roc_auc,6.0
181,ward,svc_l2,yes,no,yes,no,adnidod,100,20,correlation,no,120,[ 0.63913043],roc_auc,6.0
182,ward,ridge,yes,no,yes,no,adnidod,100,20,correlation,no,120,[ 0.64347826],roc_auc,6.0
183,ward,svc_l1,yes,no,yes,no,adnidod,100,20,partial correlation,no,120,[ 0.59565217],roc_auc,6.0
