,atlas,classifier,compcor_10,compute_confounds,confounds,connectome_regress,dataset,dimensionality,iter_shuffle_split,measure,motion_regress,n_regions,scores,scoring,smoothing_fwhm
172,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.53473684],roc_auc,6.0
173,dictlearn,ridge,yes,no,yes,no,adnidod,60,19,correlation,no,109,[ 0.54736842],roc_auc,6.0
174,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.52],roc_auc,6.0
175,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.51368421],roc_auc,6.0
176,dictlearn,ridge,yes,no,yes,no,adnidod,60,19,partial correlation,no,109,[ 0.51157895],roc_auc,6.0
177,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.49684211],roc_auc,6.0
178,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.55789474],roc_auc,6.0
179,dictlearn,ridge,yes,no,yes,no,adnidod,60,19,tangent,no,109,[ 0.55368421],roc_auc,6.0
180,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,20,correlation,no,114,[ 0.65869565],roc_auc,6.0
181,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,20,correlation,no,114,[ 0.61086957],roc_auc,6.0
182,dictlearn,ridge,yes,no,yes,no,adnidod,60,20,correlation,no,114,[ 0.61086957],roc_auc,6.0
183,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,20,partial correlation,no,114,[ 0.63695652],roc_auc,6.0
184,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,20,partial correlation,no,114,[ 0.68695652],roc_auc,6.0
185,dictlearn,ridge,yes,no,yes,no,adnidod,60,20,partial correlation,no,114,[ 0.68478261],roc_auc,6.0
186,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,20,tangent,no,114,[ 0.44565217],roc_auc,6.0
187,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,20,tangent,no,114,[ 0.64565217],roc_auc,6.0
188,dictlearn,ridge,yes,no,yes,no,adnidod,60,20,tangent,no,114,[ 0.64565217],roc_auc,6.0
189,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,21,correlation,no,114,[ 0.57882353],roc_auc,6.0
190,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,21,correlation,no,114,[ 0.53882353],roc_auc,6.0
191,dictlearn,ridge,yes,no,yes,no,adnidod,60,21,correlation,no,114,[ 0.59058824],roc_auc,6.0
192,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,21,partial correlation,no,114,[ 0.47294118],roc_auc,6.0
193,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,21,partial correlation,no,114,[ 0.72705882],roc_auc,6.0
194,dictlearn,ridge,yes,no,yes,no,adnidod,60,21,partial correlation,no,114,[ 0.72705882],roc_auc,6.0
195,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,21,tangent,no,114,[ 0.60235294],roc_auc,6.0
196,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,21,tangent,no,114,[ 0.73176471],roc_auc,6.0
197,dictlearn,ridge,yes,no,yes,no,adnidod,60,21,tangent,no,114,[ 0.73176471],roc_auc,6.0
198,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,22,correlation,no,120,[ 0.4877451],roc_auc,6.0
199,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,22,correlation,no,120,[ 0.57107843],roc_auc,6.0
200,dictlearn,ridge,yes,no,yes,no,adnidod,60,22,correlation,no,120,[ 0.58333333],roc_auc,6.0
201,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,22,partial correlation,no,120,[ 0.59068627],roc_auc,6.0
202,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,22,partial correlation,no,120,[ 0.72058824],roc_auc,6.0
203,dictlearn,ridge,yes,no,yes,no,adnidod,60,22,partial correlation,no,120,[ 0.72303922],roc_auc,6.0
204,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,22,tangent,no,120,[ 0.59068627],roc_auc,6.0
205,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,22,tangent,no,120,[ 0.7377451],roc_auc,6.0
206,dictlearn,ridge,yes,no,yes,no,adnidod,60,22,tangent,no,120,[ 0.72794118],roc_auc,6.0
207,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,23,correlation,no,112,[ 0.58444444],roc_auc,6.0
208,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,23,correlation,no,112,[ 0.49333333],roc_auc,6.0
209,dictlearn,ridge,yes,no,yes,no,adnidod,60,23,correlation,no,112,[ 0.48222222],roc_auc,6.0
210,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,23,partial correlation,no,112,[ 0.60222222],roc_auc,6.0
211,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,23,partial correlation,no,112,[ 0.67111111],roc_auc,6.0
212,dictlearn,ridge,yes,no,yes,no,adnidod,60,23,partial correlation,no,112,[ 0.67111111],roc_auc,6.0
213,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,23,tangent,no,112,[ 0.66666667],roc_auc,6.0
214,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,23,tangent,no,112,[ 0.55777778],roc_auc,6.0
215,dictlearn,ridge,yes,no,yes,no,adnidod,60,23,tangent,no,112,[ 0.56],roc_auc,6.0
216,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,24,correlation,no,116,[ 0.4609375],roc_auc,6.0
217,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,24,correlation,no,116,[ 0.52604167],roc_auc,6.0
218,dictlearn,ridge,yes,no,yes,no,adnidod,60,24,correlation,no,116,[ 0.52864583],roc_auc,6.0
219,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,24,partial correlation,no,116,[ 0.79166667],roc_auc,6.0
220,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,24,partial correlation,no,116,[ 0.7109375],roc_auc,6.0
221,dictlearn,ridge,yes,no,yes,no,adnidod,60,24,partial correlation,no,116,[ 0.70572917],roc_auc,6.0
222,dictlearn,svc_l1,yes,no,yes,no,adnidod,60,24,tangent,no,116,[ 0.7421875],roc_auc,6.0
223,dictlearn,svc_l2,yes,no,yes,no,adnidod,60,24,tangent,no,116,[ 0.70052083],roc_auc,6.0
224,dictlearn,ridge,yes,no,yes,no,adnidod,60,24,tangent,no,116,[ 0.69791667],roc_auc,6.0
